X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-76.942025107767975,39.079605554202104,1915,13611 Robey Road,Silver Spring,MD,20904,15.155,Elementary,Montgomery,Greencastle Elementary School,PreK-5
-75.801991913260508,38.984017310836897,1916,625 North Main Street,Greensboro,MD,21639,5.001,Elementary,Caroline,Greensboro Elementary School,PreK-5
-76.493120097118933,38.27998970228785,1917,45711 Military Lane,Great Mills,MD,20634,18.023,Elementary,St. Mary's,Greenview Knolls Elementary School,PreK-5
-77.064701516927627,39.165387317347395,1918,3336 Goldmine Road,Brookeville,MD,20833,15.192,Elementary,Montgomery,Greenwood Elementary School,K-5
-75.69443155060813,38.193968918756418,1919,11412 Dryden Road,Princess Anne,MD,21853,19.014,Elementary,Somerset,Greenwood Elementary School,PreK-5
-77.114395158720086,39.024051195888212,1920,5701 Grosvenor Lane,Bethesda,MD,20014,15.016,Alternate,Montgomery,Grosvenor Center,N/A
-76.699113038126754,39.342256145713201,1921,5545 Kennison Avenue,Baltimore,MD,21215,30.271,PreK-8,Baltimore City,Grove Park Elementary/Middle School # 224,PreK-8
-76.829756277656188,39.169388663981678,1922,7335 Oakland Mills Road,Columbia,MD,21046,13.033,Elementary,Howard,Guilford Elementary School,PreK-5
-76.610697281552021,39.343996878877526,1923,4520 York Road,Baltimore,MD,21212,30.077,PreK-8,Baltimore City,Guilford Elementary/Middle School # 214,PreK-8
-76.469532048150242,39.415204110058355,1924,9450 Holiday Manor Road,Nottingham,MD,21236,3.108,Elementary,Baltimore,Gunpowder Elementary School,K-5
-76.871102760353878,38.701957584960546,1925,13800 Brandywine Road,Brandywine,MD,20613,16.001,High,Prince George's,Gwynn Park High School,9-12
-76.868191175889294,38.706735632654798,1926,8000 Dyson Road,Brandywine,MD,20613,16.211,Middle,Prince George's,Gwynn Park Middle School,6-8
-76.663096689404441,39.316714252696059,1927,2700 Gwynns Falls East,Baltimore,MD,21216,30.261,Elementary,Baltimore City,Gwynns Falls Elementary School # 060,PreK-5
-76.853759087774691,38.874880544257735,1928,8801 Ritchie Drive,Capitol Heights,MD,20743,16.017,Special Education,Prince George's,H.Winship Wheatley Early Childhood Center,PreK
-76.684907273361475,39.242330632729846,1929,4300 Maple Avenue,Halethorpe,MD,21227,3.005,Elementary,Baltimore,Halethorpe Elementary School,PreK-5
-76.166853204042226,39.510904656294336,1930,203 East Bel Air Avenue,Aberdeen,MD,21001,12.036,Elementary,Harford,Halls Cross Roads Elementary School,PreK-5
-76.573185588224632,39.376369738702302,1931,1111 Halstead Road,Baltimore,MD,21234,3.186,Elementary,Baltimore,Halstead Academy,PreK-5
-76.554995797869225,39.3504807477835,1932,5609 Sefton Avenue,Baltimore,MD,21214,30.021,Middle/High,Baltimore City,Hamilton Building # 041,"K-6; 9-11"
-76.557451964332543,39.359822752936935,1933,6101 Old Harford Road,Baltimore,MD,21214,30.096,PreK-8,Baltimore City,Hamilton Elementary/Middle School  # 236,PreK-8
-76.878376869265352,39.148099003011502,1934,8110 Aladdin Drive,Laurel,MD,20723,13.064,Elementary,Howard,Hammond Elementary School,K-5
-76.860561473364172,39.167590833653833,1935,8800 Guilford Road,Columbia,MD,21046,13.016,High,Howard,Hammond High School,9-12
-76.878376869265352,39.148099003011502,1936,8110 Aladdin Drive,Laurel,MD,20723,13.076,Middle,Howard,Hammond Middle School,6-8
-76.629897457413136,39.332103512658158,1937,3608 Chestnut Avenue,Baltimore,MD,21211,30.03,PreK-8,Baltimore City,Hampden Elementary/Middle School #055,PreK-8
-76.862283877937116,39.602220934045988,1938,3737 Shiloh Road,Hampstead,MD,21074,6.022,Elementary,Carroll,Hampstead Elementary School,PreK-5
-76.575985980121672,39.286087501014713,1939,500 South Linwood Avenue,Baltimore,MD,21224,30.025,PreK-8,Baltimore City,Hampstead Hill Acad. Elementary/Middle School # 047,PreK-8
-76.603021771235632,39.4166288676807,1940,1115 Charmuth Road,Lutherville,MD,21093,3.168,Elementary,Baltimore,Hampton Elementary School,PreK-5
-78.196031347872278,39.699970167012914,1941,290 West Main Street,Hancock,MD,21750,21.015,Elementary,Washington,Hancock Elementary School,PreK-5
-78.196761503925103,39.697179889749464,1942,289 West Main Street,Hancock,MD,21750,21.025,Middle/High,Washington,Hancock Middle/High School,6-12
-76.634130763697982,39.29230981980897,1943,1001 West Saratoga Street,Baltimore,MD,21223,30.213,High,Baltimore City,Harbor City Building - West #413,9-12
-76.593974680804081,39.313398183740908,1944,1919 North Broadway,Baltimore,MD,21213,30.273,Elementary,Baltimore City,Harford Heights #037,PreK-5
-76.593974680804081,39.313398183740908,1945,1919 North Broadway,Baltimore,MD,21213,30.019,Elementary,Baltimore City,Harford Heights Building #036,PreK-5
-76.536748774948748,39.399954422058592,1946,8902 Old Harford Road,Baltimore,MD,21234,3.137,Elementary,Baltimore,Harford Hills Elementary School,PreK-5
-76.286496300728103,39.56012703075848,1947,200 Thomas Run Road,Bel Air,MD,21015,12.008,CareerTech,Harford,Harford Tech High School,9-12
-76.641435817774351,39.297171254281849,1948,1500 Harlem Avenue,Baltimore,MD,21217,30.274,High,Baltimore City,Harlem Park Building #078,9-12
-76.640736496393657,39.298378459705859,1949,1401 West Lafayette Avenue,Baltimore,MD,21217,30.277,PreK-8,Baltimore City,Harlem Park Elementary/Middle School # 035,PreK-8
-77.075158009242713,39.076896826862857,1950,13407 Lydia Street,Silver Spring,MD,20906,15.05,Elementary,Montgomery,Harmony Hills Elementary School,HS-5
-76.887940381390806,39.224628277326879,1951,5450 Beaverkill Road,Columbia,MD,21044,13.003,Middle,Howard,Harpers Choice Middle School,6-8
-76.09811060069876,39.542048274934047,1952,600 Juniata Street,Havre De Grace,MD,21078,12.028,Elementary,Harford,Havre de Grace Elementary School,PreK-5
-76.096068971704767,39.547143737096256,1953,700 Congress Avenue,Havre De Grace,MD,21078,12.005,High,Harford,Havre de Grace High School,9-12
-76.099390443958768,39.544142359979851,1954,401 Lewis Lane,Havre De Grace,MD,21078,12.039,Middle,Harford,Havre de Grace Middle School,6-8
-76.437199776646381,39.326154225841861,1955,125 Kingston Road,Baltimore,MD,21220,3.152,Elementary,Baltimore,Hawthorne Elementary School,PreK-5
-76.538997418005025,39.338250926279002,1956,4517 Hazelwood Avenue,Baltimore,MD,21206,30.189,PreK-8,Baltimore City,Hazelwood Elementary/Middle School # 210,PreK-8
-76.731759816998121,38.951785285737131,1957,12605 Heming Lane,Bowie,MD,20716,16.132,Elementary,Prince George's,Heather Hills Elementary School,2-5
-77.413403959989324,39.437825058086787,1958,1445 Taney Avenue,Frederick,MD,21702,10.065,Alternate,Frederick,Heather Ridge,6-12
-76.752224758795506,39.34519864485717,1959,3335 Washington Avenue,Baltimore,MD,21244,3.104,Elementary,Baltimore,Hebbville Elementary School,PreK-5
-77.126125277055095,38.581022187902761,1960,3000 Chickamuxen Road,Indian Head,MD,20640,8.039,High,Charles,Henry E. Lackey High School,9-12
-76.979037072794384,38.687006310891206,1961,14500 Berry Road,Accokeek,MD,20607,16.172,Elementary,Prince George's,Accokeek Academy Annex (H. Ferguson)                        ,K-4
-76.659853261883995,39.600254749799994,1962,17301 York Road,Parkton,MD,21120,3.094,High,Baltimore,Hereford High School,9-12
-76.653273429414611,39.57282520831739,1963,712 Corbett Road,Monkton,MD,21111,3.097,Middle,Baltimore,Hereford Middle School,6-8
-76.831058146708642,39.374436212860218,1964,9919 Marriottsville Road,Randallstown,MD,21133,3.078,Elementary,Baltimore,Hernwood Elementary School,PreK-5
-76.348529857931709,39.578884166010418,1965,2100 Conowingo Road,Bel Air,MD,21014,12.041,Elementary,Harford,Hickory Elementary School,K-5
-77.776202250856471,39.619047096933308,1966,11101 Hickory School Road,Williamsport,MD,21795,21.004,Elementary,Washington,Hickory Elementary School,PreK-5
-76.772800063117131,38.986883879077809,1967,7011 High Bridge Road,Bowie,MD,20720,16.058,Elementary,Prince George's,High Bridge Elementary School,K-5
-76.54003786024181,39.144080142686114,1968,924 Duvall Highway,Pasadena,MD,21122,2.015,Elementary,Anne Arundel,High Point Elementary School,PreK-5
-76.943871017217745,39.042431399255172,1969,3601 Powder Mill Road,Beltsville,MD,20705,16.085,High,Prince George's,High Point High School,9-12
-77.064260683973302,39.051121546961362,1970,3100 Medway Street,Silver Spring,MD,20902,15.122,Elementary,Montgomery,Highland Elementary School,HS-5
-76.89367326514234,38.903677371672551,1971,6501 Lowland Drive,Landover,MD,20785,16.192,Elementary,Prince George's,Highland Park Elementary School,PreK-6
-77.009875375912173,39.004409974670736,1972,9010 Providence Avenue,Silver Spring,MD,20901,15.101,Elementary,Montgomery,Highland View Elementary School,K-5
-76.570585342769533,39.289819679230966,1973,3223 East Pratt Street,Baltimore,MD,21224,30.072,PreK-8,Baltimore City,Highlandtown Elementary/Middle School #  215,PreK-8
-76.565268336773698,39.28937981733381,1974,231 South Eaton Street,Baltimore,MD,21224,30.098,PreK-8,Baltimore City,Highlandtown Elementary/Middle School # 237,PreK-8
-76.747419128656631,39.269625273918088,1975,1500 Frederick Road,Baltimore,MD,21228,3.024,Elementary,Baltimore,Hillcrest Elementary School,K-5
-77.45065594587652,39.410843600280508,1976,1285 Hillcrest Drive,Frederick,MD,21702,10.039,Elementary,Frederick,Hillcrest Elementary School,PreK-5
-76.959845272824978,38.830392968912044,1977,4305 22nd Place,Temple Hills,MD,20748,16.175,Elementary,Prince George's,Hillcrest Heights Elementary School,PreK-5
-76.487198878873116,38.941183223726114,1978,3052 Arundel On The Bay Road,Annapolis,MD,21403,2.084,Elementary,Anne Arundel,Hillsmere Elementary School,PreK-5
-76.635407676653543,39.190353900267333,1979,415 Melrose Avenue,Glen Burnie,MD,21061,2.088,Elementary,Anne Arundel,Hilltop Elementary School,PreK-5
-76.673848121983525,39.319168960941852,1980,3301 Carlisle Avenue,Baltimore,MD,21216,30.254,Elementary,Baltimore City,Hilton Elementary School # 021,PreK-5
-76.516876231657051,39.276879242666411,1981,1701 Delvale Avenue,Baltimore,MD,21222,3.047,Elementary/Middle,Baltimore,Holabird Middle School,4-8
-76.538636166801737,39.275908125888478,1982,1500 Imla Street,Baltimore,MD,21224,30.24,PreK-8,Baltimore City,Holabird Elementary/Middle School # 229,PreK-8
-76.817909682863117,39.302463121972345,1983,8701 Stonehouse Drive,Ellicott City,MD,21043,13.067,Elementary,Howard,Hollifield Station Elementary School,PreK-5
-75.821763190368543,39.592636680730543,1984,233 White Hall Road,Elkton,MD,21921,7.037,Elementary,Cecil,Holly Hall Elementary School,PreK-5
-76.923013213400509,39.015266800178871,1985,9811 49th Avenue,College Park,MD,20740,16.068,Elementary,Prince George's,Hollywood Elementary School,PreK-5
-76.541214028036578,38.338209256167694,1986,44345 Joy Chapel Road,Hollywood,MD,20636,18.026,Elementary,St. Mary's,Hollywood Elementary School,PreK-5
-76.341348364427702,39.525046425273523,1987,900 South Main Street,Bel Air,MD,21014,12.022,Elementary,Harford,Homestead/Wakefield Elementary School,PreK-5
-76.891660872717594,39.236084531002462,1988,10914 Route 108,Ellicott City,MD,21042,0.003,Alternate,Howard,Homewood Center,6-12
-77.177828333357155,39.044019132815748,1989,8810 Post Oak Road,Rockville,MD,20854,15.241,Middle,Montgomery,Hoover (Herbert) Middle School,6-8
-76.83925318599151,38.990373755247099,1990,9601 Greenbelt Road,Lanham,MD,20706,16.034,Science,Prince George's,Howard B. Owens Science Center,N/A
-76.812706807824128,39.226406132016315,1991,8700 Old Annapolis Road,Ellicott City,MD,21043,13.012,High,Howard,Howard High School,9-12
-76.6127717879871,38.619316637309666,1992,4105 Old Town Road,Huntingtown,MD,20639,4.027,Special Education,Calvert,Hunting Creek Alternative,Infant-5
-76.627394706115808,38.621934610060556,1993,4345 Huntingtown Road,Huntingtown,MD,20639,4.01,Elementary,Calvert,Huntingtown Elementary School,K-5
-76.609552691336148,38.619353683724185,1994,4125 North Solomons Island Road,Huntingtown,MD,20639,4.026,High,Calvert,Huntingtown High School,9-12
-75.863601552786577,38.629794081290328,1995,301 Charles Street,Hurlock,MD,21643,9.014,Elementary,Dorchester,Hurlock Elementary School,PreK-5
-76.942599871446319,38.954437268300914,1996,5311 43rd Avenue,Hyattsville,MD,20781,16.08,Elementary,Prince George's,Hyattsville Elementary School,PreK-5
-76.945044003179774,38.960204291996263,1997,6001 42nd Avenue,Hyattsville,MD,20781,16.178,Middle,Prince George's,Hyattsville Middle School,6-8
-76.773909494171122,39.231115601901877,1998,4981 Ilchester Road,Ellicott City,MD,21043,13.057,Elementary,Howard,Ilchester Elementary School,PreK-5
-76.886138949327361,38.829047218788361,1999,6900 Ames Street,Suitland,MD,20746,16.149,Elementary/Middle,Prince George's,Imagine Foundations at Morningside Public Charter School,K-7
-77.166854364726021,38.600454707959948,2000,4200 Indian Head Highway,Indian Head,MD,20640,8.008,Elementary,Charles,Indian Head Elementary School,PreK-5
-77.015625229737765,38.75818909281378,2001,9551 Fort Foote Road,Fort Washington,MD,20744,16.055,Elementary,Prince George's,Indian Queen Elementary School,PreK-6
-76.95167097474372,38.769713468914112,2002,8700 Allentown Road,Fort Washington,MD,20744,16.121,Middle,Prince George's,Isaac J. Gourdine Middle School,6-8
-76.500567622202738,38.982139222691892,2003,245 Clay Street,Annapolis,MD,21401,2.11,Alternate,Anne Arundel,J. Albert Adams Academy,6-9
-76.960853937158618,38.80984666320731,2004,2700 Corning Avenue,Fort Washington,MD,20744,16.165,Elementary,Prince George's,J. Frank Dent Elementary School,PreK-6
-77.074978604002368,38.61474486616175,2005,3505 Livingston Road,Indian Head,MD,20640,8.03,Elementary,Charles,J.C. Parks Elementary School,PreK-5
-75.59054071516158,38.346824605752822,2006,300 East College Avenue,Salisbury,MD,21804,22.008,High,Wicomico,J.M. Bennett High School,9-12
-75.720641577973595,38.102752842660578,2007,7982 Tawes Campus Drive,Westover,MD,21871,19.003,CareerTech,Somerset,J.M. Tawes Technology & Career Center,8-12
-76.889512772701181,38.62216268923536,2008,12140 Vivian Adams Drive,Waldorf,MD,20601,8.038,Elementary,Charles,J.P. Ryon Elementary School,PreK-5
-76.991625635587965,39.056486053873016,2009,900 Jackson Road,Silver Spring,MD,20904,15.058,Elementary,Montgomery,Jackson Road Elementary School,PreK-5
-76.559682306011524,39.512338069982249,2010,3400 Hillendale Heights Road,Phoenix,MD,21131,3.074,Elementary,Baltimore,Jacksonville Elementary School,K-5
-76.524551687176213,39.122615503796894,2011,3801 Mountain Road,Pasadena,MD,21122,2.091,Elementary,Anne Arundel,Jacobsville Elementary School,K-5
-76.937498762054304,39.042326343907085,2012,11201 Evans Trail,Beltsville,MD,20705,16.042,Special Education,Prince George's,James E. Duckworth Regional School,K-12
-76.862421190818168,39.072193772989984,2013,13200 Larchdale Road,Laurel,MD,20708,16.113,Elementary,Prince George's,James H. Harrison Elementary School,PreK-6
-76.840545903906175,38.788810158292328,2014,7300 Woodyard Road,Upper Marlboro,MD,20772,16.114,Middle,Prince George's,James Madison Middle School,6-8
-76.633576908307859,39.288130091855599,2015,31 South Schroeder Street,Baltimore,MD,21223,30.197,PreK-8,Baltimore City,James McHenry Building # 010,PreK-8
-76.851340911064739,38.95879510583682,2016,8909 McHenry Lane,Lanham,MD,20706,16.154,Elementary,Prince George's,James McHenry Elementary School,PreK-5
-76.655752387034994,39.299818460908853,2017,2400 Mosher Street,Baltimore,MD,21216,30.252,Elementary,Baltimore City,James Mosher Elementary School # 144,PreK-5
-76.913892585083175,38.782762217757927,2018,5410 Kirby Road,Clinton,MD,20735,16.084,Elementary,Prince George's,James Ryder Randall Elementary School,PreK-5
-76.486392579820162,39.60244697190516,2019,3818 Norrisville Road,Jarrettsville,MD,21084,12.017,Elementary,Harford,Jarrettsville Elementary School,K-5
-76.82690329928073,39.20654087701989,2020,6000 Tamar Drive,Columbia,MD,21045,13.014,Elementary,Howard,Jeffers Hill Elementary School,K-5
-76.767908970855387,39.145352263224254,2021,2900 Elementary School Lane,Jessup,MD,20794,2.016,Elementary,Anne Arundel,Jessup Elementary School,PreK-5
-76.287280164356815,39.55858236728276,2022,100 Thomas Run Road,Bel Air,MD,21015,12.025,Special Education,Harford,John Archer Special Education,PreK-12
-76.632295835254226,39.311737442238098,2023,2011 Linden Avenue,Baltimore,MD,21217,30.034,Elementary,Baltimore City,Dorothy I. Height Elementary School # 061                          ,PreK-5
-76.885006503435804,38.872345272959016,2024,7010 Walker Mill Road,Capitol Heights,MD,20743,16.126,Elementary,Prince George's,John H. Bayne Elementary School,PreK-5
-76.888181179294278,38.624221559173932,2025,3165 John Hanson Drive,Waldorf,MD,20601,8.003,Middle,Charles,John Hanson Middle School,6-8
-76.992839272113216,38.802679727254734,2026,6360 Oxon Hill Road,Oxon Hill,MD,20745,16.128,PreK-8,Prince George's,John Hanson Montessori School,PreK-8
-78.765689107246729,39.625577306068529,2027,120 Mary Street,Cumberland,MD,21502,1.004,Elementary,Allegany,John Humbird Elementary School,PreK-5
-76.552331056071665,39.284337856783694,2028,701 South Rappolla Street,Baltimore,MD,21224,30.086,PreK-8,Baltimore City,John Ruhrah Elementary/Middle School #228,PreK-8
-76.735750664394502,39.292455876114097,2029,5910 Craigmont Road,Baltimore,MD,21228,3.103,Elementary,Baltimore,Johnnycake Elementary School,PreK-5
-76.604390135382062,39.303594280073177,2030,1101 Valley Street,Baltimore,MD,21202,30.234,Elementary,Baltimore City,Johnston Square Elementary School # 016,PreK-5
-76.536046569975994,39.058086219217131,2031,122 Hoyle Lane,Severna Park,MD,21146,2.094,Elementary,Anne Arundel,Jones Elementary School,K-5
-77.266780697668523,39.103767639169284,2032,15110 Jones Lane,Gaithersburg,MD,20878,15.15,Elementary,Montgomery,Jones Lane Elementary School,K-5
-76.455669738962499,39.386954977874488,2033,8727 Honeygo Boulevard,Perry Hall,MD,21128,3.112,Elementary,Baltimore,Joppa View Elementary School,PreK-5
