id,mode,starttime,endtime,traveltime
504,Car,00:00:00,23:59:59,49.595270995666752
505,Car,00:00:00,23:59:59,8.575431386038282
506,Car,00:00:00,23:59:59,6.1790728644234596
507,Car,00:00:00,23:59:59,8.387413204888384
508,Car,00:00:00,23:59:59,18.485756177942733
509,Car,00:00:00,23:59:59,25.946965765383126
510,Car,00:00:00,23:59:59,101.55028092488945
511,Car,00:00:00,23:59:59,64.870518067260974
512,Car,00:00:00,23:59:59,54.886829376487746
513,Car,00:00:00,23:59:59,99.027082350363401
514,Car,00:00:00,23:59:59,0.14475677960724362
515,Car,00:00:00,23:59:59,32.088346383609725
516,Car,00:00:00,23:59:59,1.4683874761276463
517,Car,00:00:00,23:59:59,0.1243437597289608
518,Car,00:00:00,23:59:59,21.985302562202261
519,Car,00:00:00,23:59:59,12.460992833431749
520,Car,00:00:00,23:59:59,0.2884161079899688
521,Car,00:00:00,23:59:59,0.11055063776009035
522,Car,00:00:00,23:59:59,0.43864127461338825
523,Car,00:00:00,23:59:59,6.9509881725260119
524,Car,00:00:00,23:59:59,0.08167668911433743
525,Car,00:00:00,23:59:59,13.19963457487836
526,Car,00:00:00,23:59:59,5.473103192336946
527,Car,00:00:00,23:59:59,0.5859190691500452
528,Car,00:00:00,23:59:59,5.8420473137690738
529,Car,00:00:00,23:59:59,10.368641112254799
530,Car,00:00:00,23:59:59,18.326096269401646
531,Car,00:00:00,23:59:59,19.220166324356335
532,Car,00:00:00,23:59:59,8.03708568597803
533,Car,00:00:00,23:59:59,0.5568943128324219
534,Car,00:00:00,23:59:59,33.246549161438523
535,Car,00:00:00,23:59:59,48.076806155719716
536,Car,00:00:00,23:59:59,12.553092729575329
537,Car,00:00:00,23:59:59,108.76067678217971
538,Car,00:00:00,23:59:59,0.08179368521529962
539,Car,00:00:00,23:59:59,0.0469427059297852
540,Car,00:00:00,23:59:59,500.34489775030409
541,Car,00:00:00,23:59:59,21.855717626392963
542,Car,00:00:00,23:59:59,24.06139755796595
543,Car,00:00:00,23:59:59,101.55028092488944
544,Car,00:00:00,23:59:59,96.372812903894143
545,Car,00:00:00,23:59:59,8.3008343668903173
546,Car,00:00:00,23:59:59,16.201369219699014
547,Car,00:00:00,23:59:59,10.840146013997821
