id,mode,starttime,endtime,traveltime,length
365,Car,00:00:00,23:59:59,4.4727397827500868,74.545722682365238
366,Car,00:00:00,23:59:59,6.952313340650244,106.2159832326529
367,Car,00:00:00,23:59:59,7.599511807342481,116.1037454950989
368,Car,00:00:00,23:59:59,5.9419290889782213,99.032230708691557
369,Car,00:00:00,23:59:59,41.167018717456223,686.11752751785343
370,Car,00:00:00,23:59:59,7.8149016324114609,130.24846473887948
371,Car,00:00:00,23:59:59,26.914569072262516,448.57651006529636
372,Car,00:00:00,23:59:59,41.304976013794438,688.41681762958763
373,Car,00:00:00,23:59:59,76.206791587847377,1270.1142092213443
374,Car,00:00:00,23:59:59,94.589742434029361,1445.1222210611895
375,Car,00:00:00,23:59:59,84.117261724595096,1285.1258600034016
376,Car,00:00:00,23:59:59,24.87471234839386,414.57887080272906
377,Car,00:00:00,23:59:59,6.7503872550559194,112.50654425609541
378,Car,00:00:00,23:59:59,0.5926351785303735,9.877260877308608
379,Car,00:00:00,23:59:59,7.031884542007426,117.19816945858436
380,Car,00:00:00,23:59:59,64.774182701922811,1079.5705753544828
381,Car,00:00:00,23:59:59,3.668933351105192,61.148938104197896
382,Car,00:00:00,23:59:59,510.5691599380288,8509.492806555947
383,Car,00:00:00,23:59:59,5.4562208817069076,90.937087444726899
384,Car,00:00:00,23:59:59,8.642242725324493,144.03749398531127
385,Car,00:00:00,23:59:59,4.918708940919851,81.97854793145008
386,Car,00:00:00,23:59:59,30.268483651841187,504.47513111046862
387,Car,00:00:00,23:59:59,242.03064371019127,3697.6933481691244
388,Car,00:00:00,23:59:59,11.295670140356421,188.26131961487556
389,Car,00:00:00,23:59:59,8.279237265232924,137.98739814371228
390,Car,00:00:00,23:59:59,21.208257799874829,353.47124610801785
391,Car,00:00:00,23:59:59,11.841339698944022,197.35581953359639
392,Car,00:00:00,23:59:59,7.1741788576556509,119.56974328331231
393,Car,00:00:00,23:59:59,30.365534377218786,506.09264449410495
394,Car,00:00:00,23:59:59,312.72981288570986,4777.8204080071691
395,Car,00:00:00,23:59:59,0.15112020569001797,2.518672109769709
396,Car,00:00:00,23:59:59,44.53653329231997,742.2761486924435
397,Car,00:00:00,23:59:59,0.15112020569001797,2.518672109769709
398,Car,00:00:00,23:59:59,130.46474164680785,2174.4141003100199
399,Car,00:00:00,23:59:59,34.135320290730412,521.51225498451822
400,Car,00:00:00,23:59:59,135.82124303721577,2263.689194903503
401,Car,00:00:00,23:59:59,10.68778750455315,178.12993424638591
402,Car,00:00:00,23:59:59,11.290253169399685,172.49011696892282
403,Car,00:00:00,23:59:59,0.5431362816535946,9.052278602710334
404,Car,00:00:00,23:59:59,87.829062175832419,1463.8188739847028
405,Car,00:00:00,23:59:59,130.32821165280816,2172.138598589625
406,Car,00:00:00,23:59:59,0.5431362816535946,9.052278602710334
407,Car,00:00:00,23:59:59,14.902088283714587,248.36833675642026
408,Car,00:00:00,23:59:59,0.25291157096624506,4.215196221591698
409,Car,00:00:00,23:59:59,79.822577617265154,1330.3773579221215
410,Car,00:00:00,23:59:59,25.524695736255389,425.41193593353307
411,Car,00:00:00,23:59:59,2.1428149217257593,35.713610599628282
